date,Releasing_Doctor,sum
26/02/2021,10202,2
26/02/2021,10033,37
26/02/2021,10211,6
26/02/2021,8706,10
26/02/2021,11950,15
26/02/2021,11794,1
26/02/2021,8071,3
26/02/2021,11023,3
26/02/2021,12271,2
26/02/2021,9762,3
26/02/2021,11119,12
26/02/2021,9973,5
26/02/2021,11611,6
26/02/2021,12353,5
26/02/2021,8074,2
26/02/2021,10561,4
26/02/2021,11797,3
26/02/2021,11174,2
26/02/2021,12278,2
26/02/2021,10255,2
26/02/2021,10525,7
26/02/2021,11692,9
26/02/2021,12019,5
26/02/2021,12363,5
26/02/2021,9702,4
26/02/2021,6777,12
26/02/2021,10322,7
26/02/2021,12403,2
26/02/2021,12186,7
26/02/2021,12194,10
26/02/2021,8821,4
26/02/2021,10831,1
26/02/2021,10126,16
26/02/2021,12016,3
27/02/2021,12262,8
27/02/2021,12406,12
27/02/2021,9262,16
27/02/2021,11262,13
27/02/2021,10831,17
27/02/2021,11178,16
27/02/2021,7893,8
27/02/2021,10262,19
27/02/2021,9762,11
27/02/2021,8821,1
27/02/2021,10811,1
27/02/2021,12183,16
27/02/2021,11515,1
27/02/2021,11076,1
27/02/2021,12264,6
27/02/2021,10525,5
27/02/2021,9435,16
27/02/2021,8201,5
27/02/2021,6768,6
27/02/2021,9069,1
27/02/2021,10322,1
27/02/2021,10126,11
27/02/2021,7905,4
27/02/2021,12194,4
27/02/2021,11119,6
27/02/2021,10211,2
27/02/2021,12186,2
28/02/2021,11430,16
28/02/2021,6777,3
28/02/2021,10923,6
28/02/2021,7893,2
28/02/2021,12034,5
28/02/2021,9786,10
28/02/2021,10322,9
28/02/2021,6774,3
28/02/2021,9893,4
28/02/2021,10774,2
28/02/2021,6769,2
28/02/2021,12183,5
28/02/2021,11948,4
28/02/2021,8074,7
28/02/2021,7233,7
28/02/2021,10582,1
28/02/2021,11674,1
28/02/2021,6939,6
28/02/2021,12272,9
28/02/2021,6775,13
28/02/2021,11250,1
28/02/2021,12179,9
28/02/2021,9851,2
28/02/2021,9762,2
28/02/2021,12143,5
28/02/2021,11990,3
28/02/2021,6773,17
28/02/2021,12363,3
28/02/2021,10033,13
28/02/2021,10408,16
28/02/2021,9435,3
28/02/2021,12411,11
28/02/2021,10806,6
28/02/2021,11927,3
28/02/2021,10615,13
28/02/2021,9562,13
28/02/2021,11791,5
28/02/2021,12174,4
28/02/2021,11639,7
28/02/2021,10767,2
28/02/2021,12406,3
28/02/2021,6771,14
28/02/2021,11262,1
28/02/2021,10262,6
28/02/2021,12275,3
28/02/2021,9352,2
28/02/2021,11178,2
28/02/2021,7680,4
28/02/2021,12352,5
01/03/2021,10992,5
01/03/2021,10806,4
01/03/2021,10774,1
01/03/2021,11250,21
01/03/2021,12183,5
01/03/2021,10322,2
01/03/2021,6939,16
01/03/2021,12177,3
01/03/2021,12124,4
01/03/2021,12272,1
01/03/2021,10767,1
01/03/2021,6888,8
01/03/2021,6775,15
01/03/2021,6777,3
01/03/2021,9703,2
01/03/2021,10923,7
01/03/2021,6773,9
01/03/2021,6769,1
01/03/2021,10999,1
01/03/2021,12179,3
01/03/2021,9909,3
01/03/2021,8201,3
01/03/2021,11639,7
01/03/2021,10615,4
01/03/2021,7665,1
01/03/2021,10014,12
01/03/2021,12264,4
01/03/2021,9792,13
01/03/2021,10033,33
01/03/2021,12019,8
01/03/2021,12273,8
01/03/2021,12405,5
01/03/2021,11688,1
01/03/2021,8450,1
01/03/2021,8979,5
01/03/2021,10847,2
01/03/2021,9352,2
01/03/2021,12406,3
01/03/2021,10408,2
01/03/2021,12355,5
01/03/2021,11952,1
01/03/2021,10313,7
01/03/2021,9762,5
01/03/2021,12403,5
01/03/2021,6768,1
01/03/2021,7233,1
01/03/2021,12265,5
01/03/2021,11195,10
01/03/2021,7680,1
01/03/2021,11927,2
01/03/2021,10582,1
01/03/2021,9893,5
02/03/2021,6773,15
02/03/2021,6768,2
02/03/2021,8383,2
02/03/2021,12432,1
02/03/2021,8979,6
02/03/2021,11927,3
02/03/2021,12403,2
02/03/2021,12281,2
02/03/2021,9893,2
02/03/2021,6774,2
02/03/2021,10033,1
02/03/2021,10202,2
02/03/2021,11010,13
02/03/2021,11954,6
02/03/2021,12353,12
02/03/2021,9262,7
02/03/2021,10992,1
02/03/2021,12019,2
02/03/2021,10014,4
02/03/2021,10988,11
02/03/2021,10615,10
02/03/2021,10313,3
02/03/2021,12429,2
02/03/2021,9792,1
02/03/2021,12183,18
02/03/2021,12179,3
02/03/2021,12355,1
02/03/2021,7233,6
02/03/2021,12177,3
02/03/2021,6939,5
02/03/2021,6771,10
02/03/2021,9909,1
02/03/2021,11430,18
02/03/2021,12406,5
02/03/2021,7665,2
02/03/2021,10537,3
02/03/2021,12253,2
02/03/2021,11611,22
02/03/2021,10923,8
02/03/2021,12408,1
02/03/2021,6777,5
02/03/2021,10211,7
02/03/2021,6962,1
02/03/2021,6770,4
02/03/2021,10465,5
02/03/2021,9352,7
02/03/2021,12273,4
02/03/2021,9023,10
02/03/2021,9973,10
02/03/2021,7680,7
03/03/2021,7665,1
03/03/2021,12265,5
03/03/2021,11797,4
03/03/2021,12177,5
03/03/2021,12353,5
03/03/2021,11954,1
03/03/2021,9355,8
03/03/2021,10322,2
03/03/2021,10615,4
03/03/2021,11952,5
03/03/2021,9069,2
03/03/2021,9762,3
03/03/2021,6939,2
03/03/2021,9909,2
03/03/2021,9851,1
03/03/2021,11040,13
03/03/2021,6775,14
03/03/2021,10537,2
03/03/2021,11430,4
03/03/2021,12316,3
03/03/2021,10033,6
03/03/2021,11791,3
03/03/2021,9660,9
03/03/2021,10575,6
03/03/2021,11175,12
03/03/2021,6796,6
03/03/2021,10211,1
03/03/2021,12183,2
03/03/2021,9422,1
03/03/2021,9973,1
03/03/2021,10465,2
03/03/2021,10408,17
03/03/2021,12178,4
03/03/2021,12278,4
03/03/2021,6769,1
03/03/2021,11688,5
03/03/2021,12273,1
03/03/2021,10999,5
03/03/2021,10923,12
03/03/2021,6777,10
03/03/2021,11947,6
03/03/2021,12281,7
03/03/2021,9262,1
03/03/2021,9893,3
03/03/2021,10948,7
03/03/2021,12179,5
03/03/2021,9330,1
04/03/2021,9023,8
04/03/2021,12183,7
04/03/2021,6535,10
04/03/2021,10211,6
04/03/2021,11175,3
04/03/2021,11947,2
04/03/2021,12180,10
04/03/2021,12353,6
04/03/2021,8073,2
04/03/2021,6796,5
04/03/2021,11430,6
04/03/2021,10923,2
04/03/2021,9893,7
04/03/2021,9422,8
04/03/2021,6775,4
04/03/2021,6770,2
04/03/2021,12273,4
04/03/2021,10769,11
04/03/2021,12179,10
04/03/2021,9262,6
04/03/2021,8821,7
04/03/2021,11975,2
04/03/2021,11262,1
04/03/2021,8074,4
04/03/2021,12197,7
04/03/2021,12265,5
04/03/2021,9660,2
04/03/2021,8817,1
04/03/2021,10992,4
04/03/2021,10033,27
04/03/2021,9762,6
04/03/2021,10575,6
04/03/2021,12438,1
04/03/2021,11927,11
04/03/2021,12281,1
04/03/2021,12406,3
04/03/2021,11748,6
04/03/2021,10767,2
04/03/2021,10948,2
04/03/2021,11174,7
04/03/2021,10988,1
04/03/2021,6771,4
04/03/2021,6939,13
04/03/2021,10408,1
04/03/2021,9702,7
04/03/2021,10525,5
04/03/2021,12253,1
04/03/2021,6768,10
04/03/2021,11040,2
04/03/2021,10774,1
05/03/2021,12197,2
05/03/2021,12253,1
05/03/2021,8817,1
05/03/2021,11119,18
05/03/2021,10126,32
05/03/2021,12177,16
05/03/2021,8821,2
05/03/2021,10275,1
05/03/2021,12352,2
05/03/2021,11937,1
05/03/2021,6774,1
05/03/2021,10806,8
05/03/2021,12264,3
05/03/2021,10525,3
05/03/2021,11501,4
05/03/2021,9702,2
05/03/2021,12180,7
05/03/2021,7306,16
05/03/2021,10992,1
05/03/2021,6939,9
05/03/2021,6769,6
05/03/2021,10767,6
05/03/2021,12278,3
05/03/2021,10033,3
05/03/2021,10769,3
05/03/2021,12174,12
05/03/2021,12404,11
05/03/2021,11262,6
05/03/2021,12179,4
05/03/2021,9562,4
05/03/2021,9262,1
05/03/2021,11430,9
05/03/2021,9762,10
05/03/2021,11040,23
05/03/2021,12265,8
06/03/2021,12265,17
06/03/2021,11950,10
06/03/2021,11674,3
06/03/2021,11040,1
06/03/2021,9262,15
06/03/2021,12404,4
06/03/2021,10774,10
06/03/2021,7306,3
06/03/2021,8082,5
06/03/2021,12010,1
06/03/2021,10408,16
06/03/2021,6771,3
06/03/2021,9971,10
06/03/2021,10767,2
06/03/2021,10126,9
06/03/2021,8706,13
06/03/2021,12183,12
06/03/2021,11501,2
06/03/2021,12177,3
06/03/2021,12197,6
06/03/2021,11119,3
06/03/2021,11460,16
06/03/2021,10582,1
06/03/2021,12278,1
06/03/2021,10806,3
06/03/2021,11515,3
06/03/2021,9281,12
06/03/2021,10202,2
07/03/2021,12179,6
07/03/2021,11395,10
07/03/2021,11950,2
07/03/2021,10904,2
07/03/2021,10033,14
07/03/2021,12281,2
07/03/2021,12183,4
07/03/2021,9703,1
07/03/2021,9756,3
07/03/2021,8706,2
07/03/2021,6775,12
07/03/2021,11460,4
07/03/2021,11023,6
07/03/2021,6769,1
07/03/2021,8447,1
07/03/2021,6774,2
07/03/2021,11688,2
07/03/2021,6773,14
07/03/2021,10767,3
07/03/2021,10408,2
07/03/2021,11174,8
07/03/2021,10465,3
07/03/2021,6777,5
07/03/2021,9893,4
07/03/2021,10923,15
07/03/2021,12177,3
07/03/2021,12429,1
07/03/2021,12265,6
07/03/2021,12353,18
07/03/2021,9971,5
07/03/2021,6771,13
07/03/2021,12406,3
07/03/2021,10262,5
07/03/2021,12359,1
07/03/2021,11514,6
07/03/2021,9281,2
07/03/2021,11927,4
07/03/2021,10774,2
07/03/2021,10275,13
07/03/2021,9262,5
07/03/2021,12269,8
07/03/2021,7680,7
07/03/2021,7233,8
07/03/2021,10322,6
07/03/2021,6939,7
07/03/2021,11430,3
07/03/2021,11501,5
07/03/2021,7806,15
07/03/2021,9909,2
07/03/2021,11531,3
07/03/2021,12272,7
07/03/2021,12253,1
08/03/2021,10904,1
08/03/2021,9756,3
08/03/2021,9786,2
08/03/2021,11010,10
08/03/2021,11746,7
08/03/2021,8446,1
08/03/2021,12273,3
08/03/2021,10923,3
08/03/2021,10999,11
08/03/2021,12143,4
08/03/2021,6777,1
08/03/2021,12404,5
08/03/2021,12278,5
08/03/2021,9893,7
08/03/2021,11639,13
08/03/2021,11794,3
08/03/2021,10275,1
08/03/2021,7665,1
08/03/2021,11840,1
08/03/2021,9703,3
08/03/2021,10408,7
08/03/2021,11395,3
08/03/2021,12183,6
08/03/2021,10033,19
08/03/2021,11531,3
08/03/2021,11174,3
08/03/2021,10992,4
08/03/2021,9023,7
08/03/2021,9749,2
08/03/2021,8201,2
08/03/2021,12148,11
08/03/2021,12353,4
08/03/2021,9352,2
08/03/2021,6773,15
08/03/2021,6939,7
08/03/2021,9851,1
08/03/2021,12177,2
08/03/2021,6775,4
08/03/2021,11040,18
08/03/2021,11023,1
08/03/2021,11688,5
08/03/2021,12411,7
08/03/2021,12179,5
08/03/2021,11927,4
08/03/2021,10343,1
08/03/2021,11534,6
08/03/2021,12265,4
08/03/2021,11119,8
08/03/2021,11797,8
08/03/2021,11430,18
08/03/2021,10465,1
08/03/2021,12269,2
08/03/2021,6768,10
08/03/2021,11791,1
08/03/2021,11236,6
08/03/2021,10262,2
08/03/2021,6861,3
08/03/2021,12178,1
09/03/2021,9973,13
09/03/2021,11948,9
09/03/2021,9703,2
09/03/2021,12406,3
09/03/2021,6861,3
09/03/2021,12278,1
09/03/2021,12183,3
09/03/2021,10408,3
09/03/2021,12010,1
09/03/2021,10992,1
09/03/2021,10988,9
09/03/2021,11119,2
09/03/2021,12280,7
09/03/2021,11531,2
09/03/2021,12261,9
09/03/2021,6939,16
09/03/2021,12353,4
09/03/2021,9352,4
09/03/2021,11746,2
09/03/2021,8821,5
09/03/2021,12264,2
09/03/2021,12411,1
09/03/2021,8979,11
09/03/2021,12429,4
09/03/2021,11549,6
09/03/2021,12409,1
09/03/2021,8082,4
09/03/2021,7233,1
09/03/2021,6775,4
09/03/2021,6768,10
09/03/2021,7680,1
09/03/2021,11688,2
09/03/2021,12355,2
09/03/2021,9893,9
09/03/2021,11639,8
09/03/2021,10275,2
09/03/2021,7665,1
09/03/2021,6773,15
09/03/2021,11791,3
09/03/2021,11236,4
09/03/2021,12265,2
09/03/2021,6769,1
09/03/2021,9969,13
09/03/2021,11040,2
09/03/2021,6771,1
09/03/2021,10923,6
09/03/2021,9792,17
09/03/2021,11611,9
09/03/2021,12177,1
09/03/2021,10211,5
09/03/2021,12404,3
09/03/2021,11469,14
10/03/2021,12019,10
10/03/2021,11791,1
10/03/2021,12280,3
10/03/2021,12265,3
10/03/2021,12273,6
10/03/2021,7680,1
10/03/2021,12179,3
10/03/2021,9562,4
10/03/2021,11688,3
10/03/2021,10767,3
10/03/2021,9749,11
10/03/2021,12429,1
10/03/2021,11797,6
10/03/2021,6771,10
10/03/2021,9893,3
10/03/2021,12406,3
10/03/2021,6796,13
10/03/2021,9585,3
10/03/2021,6939,1
10/03/2021,12261,2
10/03/2021,11501,1
10/03/2021,9762,6
10/03/2021,12353,3
10/03/2021,6768,11
10/03/2021,9792,3
10/03/2021,10774,1
10/03/2021,12160,8
10/03/2021,6777,6
10/03/2021,10322,9
10/03/2021,11611,7
10/03/2021,11460,6
10/03/2021,10313,8
10/03/2021,12352,8
10/03/2021,12275,8
10/03/2021,9703,3
10/03/2021,8979,9
10/03/2021,6775,6
10/03/2021,12281,3
10/03/2021,12169,6
10/03/2021,9973,5
10/03/2021,8817,1
10/03/2021,9975,8
10/03/2021,8385,1
10/03/2021,10831,7
10/03/2021,12124,4
10/03/2021,11948,6
10/03/2021,12415,6
10/03/2021,6861,3
10/03/2021,10126,25
10/03/2021,12311,4
10/03/2021,9969,1
10/03/2021,11430,7
11/03/2021,11840,2
11/03/2021,12353,4
11/03/2021,9975,2
11/03/2021,7665,2
11/03/2021,12432,1
11/03/2021,9435,8
11/03/2021,12178,4
11/03/2021,12169,3
11/03/2021,9893,8
11/03/2021,9330,5
11/03/2021,12143,3
11/03/2021,8470,14
11/03/2021,9851,1
11/03/2021,12273,4
11/03/2021,12334,6
11/03/2021,11229,3
11/03/2021,9756,4
11/03/2021,9762,5
11/03/2021,10767,1
11/03/2021,10999,9
11/03/2021,12281,3
11/03/2021,11797,7
11/03/2021,6861,5
11/03/2021,6777,17
11/03/2021,10992,3
11/03/2021,9585,1
11/03/2021,12179,5
11/03/2021,6774,1
11/03/2021,10615,13
11/03/2021,12019,3
11/03/2021,11460,5
11/03/2021,10126,4
11/03/2021,11688,4
11/03/2021,10313,3
11/03/2021,9703,7
11/03/2021,9352,4
11/03/2021,9973,14
11/03/2021,6768,2
11/03/2021,11178,10
11/03/2021,6769,1
11/03/2021,12265,13
11/03/2021,12406,4
11/03/2021,10831,1
11/03/2021,12415,3
11/03/2021,10923,12
11/03/2021,12278,6
11/03/2021,6773,11
11/03/2021,11040,10
11/03/2021,12275,1
11/03/2021,11952,3
11/03/2021,9023,9
11/03/2021,12438,1
11/03/2021,11531,3
11/03/2021,11608,6
11/03/2021,6939,13
11/03/2021,6770,1
12/03/2021,12266,8
12/03/2021,9422,11
12/03/2021,11692,11
12/03/2021,10999,2
12/03/2021,11178,2
12/03/2021,10615,3
12/03/2021,8071,4
12/03/2021,12359,6
12/03/2021,8706,3
12/03/2021,9703,10
12/03/2021,10923,9
12/03/2021,8821,4
12/03/2021,11797,1
12/03/2021,11229,2
12/03/2021,11611,9
12/03/2021,9969,13
12/03/2021,6769,2
12/03/2021,12356,6
12/03/2021,12406,6
12/03/2021,9973,2
12/03/2021,12353,7
12/03/2021,11549,1
12/03/2021,12265,2
12/03/2021,9352,1
12/03/2021,6771,9
12/03/2021,10127,6
12/03/2021,10847,12
12/03/2021,9330,7
12/03/2021,9702,18
12/03/2021,12459,5
12/03/2021,9435,2
12/03/2021,7233,4
12/03/2021,12460,5
12/03/2021,11377,14
13/03/2021,12353,14
13/03/2021,11950,14
13/03/2021,12459,3
13/03/2021,12356,2
13/03/2021,9703,1
13/03/2021,6777,9
13/03/2021,9909,5
13/03/2021,11797,4
13/03/2021,10769,16
13/03/2021,7233,3
13/03/2021,10408,21
13/03/2021,12278,9
13/03/2021,10262,10
13/03/2021,9973,12
13/03/2021,10760,15
13/03/2021,10847,3
13/03/2021,12435,7
13/03/2021,8979,3
13/03/2021,12264,8
13/03/2021,9702,8
13/03/2021,9969,5
13/03/2021,11377,3
13/03/2021,8821,3
13/03/2021,12458,5
13/03/2021,12266,1
13/03/2021,9762,10
13/03/2021,8706,1
14/03/2021,6939,21
14/03/2021,6888,10
14/03/2021,6775,12
14/03/2021,12435,1
14/03/2021,9762,2
14/03/2021,6777,3
14/03/2021,6774,2
14/03/2021,11927,2
14/03/2021,11236,10
14/03/2021,10126,19
14/03/2021,10923,20
14/03/2021,9756,3
14/03/2021,12403,4
14/03/2021,12197,5
14/03/2021,12265,4
14/03/2021,12183,5
14/03/2021,10408,3
14/03/2021,10582,9
14/03/2021,12281,3
14/03/2021,9792,7
14/03/2021,10806,13
14/03/2021,11514,5
14/03/2021,11950,2
14/03/2021,12336,1
14/03/2021,11688,3
14/03/2021,10769,2
14/03/2021,7806,11
14/03/2021,9851,1
14/03/2021,10262,5
14/03/2021,9749,1
14/03/2021,9909,1
14/03/2021,6861,1
14/03/2021,11430,4
14/03/2021,8074,4
14/03/2021,11531,3
14/03/2021,9703,15
14/03/2021,11501,9
14/03/2021,7893,1
14/03/2021,12353,2
14/03/2021,10760,10
14/03/2021,12278,2
14/03/2021,10465,2
14/03/2021,11791,3
14/03/2021,9893,5
14/03/2021,12457,5
14/03/2021,10767,5
14/03/2021,11920,1
14/03/2021,12406,3
14/03/2021,7680,3
14/03/2021,11975,3
14/03/2021,6771,8
15/03/2021,12264,6
15/03/2021,9330,1
15/03/2021,11469,11
15/03/2021,10992,8
15/03/2021,10126,8
15/03/2021,11611,7
15/03/2021,9893,7
15/03/2021,10806,2
15/03/2021,12177,5
15/03/2021,10999,3
15/03/2021,12281,3
15/03/2021,11250,13
15/03/2021,6773,17
15/03/2021,6777,4
15/03/2021,11229,7
15/03/2021,11501,1
15/03/2021,7665,2
15/03/2021,9756,4
15/03/2021,6775,6
15/03/2021,11947,10
15/03/2021,11531,3
15/03/2021,10575,5
15/03/2021,11241,2
15/03/2021,11430,8
15/03/2021,7680,1
15/03/2021,10255,13
15/03/2021,11954,7
15/03/2021,6939,1
15/03/2021,12183,7
15/03/2021,6861,11
15/03/2021,11794,8
15/03/2021,10408,14
15/03/2021,10465,1
15/03/2021,12403,1
15/03/2021,12406,5
15/03/2021,12457,1
15/03/2021,6771,13
15/03/2021,11791,1
15/03/2021,10923,3
15/03/2021,6769,1
15/03/2021,9703,3
15/03/2021,8979,17
15/03/2021,8808,3
15/03/2021,11236,3
15/03/2021,12197,3
15/03/2021,10525,5
15/03/2021,6768,1
15/03/2021,12179,4
15/03/2021,9762,16
15/03/2021,12105,5
16/03/2021,12432,1
16/03/2021,10988,10
16/03/2021,10992,2
16/03/2021,10408,3
16/03/2021,10923,3
16/03/2021,11611,2
16/03/2021,9893,5
16/03/2021,6768,2
16/03/2021,6861,2
16/03/2021,6774,2
16/03/2021,6773,9
16/03/2021,7233,3
16/03/2021,10575,3
16/03/2021,7680,3
16/03/2021,11430,18
16/03/2021,10211,4
16/03/2021,11794,1
16/03/2021,6770,2
16/03/2021,11549,3
16/03/2021,10537,11
16/03/2021,11927,2
16/03/2021,12429,1
16/03/2021,8082,4
16/03/2021,10202,2
16/03/2021,12281,3
16/03/2021,12183,8
16/03/2021,12406,4
16/03/2021,10322,10
16/03/2021,6769,4
16/03/2021,8821,11
16/03/2021,12174,12
16/03/2021,11515,1
16/03/2021,10525,3
16/03/2021,10811,2
16/03/2021,12362,10
16/03/2021,12404,9
16/03/2021,9281,15
16/03/2021,6939,6
16/03/2021,11229,1
16/03/2021,10255,1
16/03/2021,9756,4
16/03/2021,10033,42
16/03/2021,12179,1
16/03/2021,11531,4
16/03/2021,9330,1
16/03/2021,6775,11
16/03/2021,12148,11
16/03/2021,10769,8
17/03/2021,6796,17
17/03/2021,9703,6
17/03/2021,11791,1
17/03/2021,12362,2
17/03/2021,6939,5
17/03/2021,9487,1
17/03/2021,10033,1
17/03/2021,7665,3
17/03/2021,11948,2
17/03/2021,10769,4
17/03/2021,9893,6
17/03/2021,12438,1
17/03/2021,11174,5
17/03/2021,12177,5
17/03/2021,6774,3
17/03/2021,12174,2
17/03/2021,12183,6
17/03/2021,10948,9
17/03/2021,6861,12
17/03/2021,10811,2
17/03/2021,10537,4
17/03/2021,12281,4
17/03/2021,12143,4
17/03/2021,8207,1
17/03/2021,12265,4
17/03/2021,11534,7
17/03/2021,10322,1
17/03/2021,6768,4
17/03/2021,10262,5
17/03/2021,12429,6
17/03/2021,9762,4
17/03/2021,12406,5
17/03/2021,8821,1
17/03/2021,11952,6
17/03/2021,11010,14
17/03/2021,9909,2
17/03/2021,10831,4
17/03/2021,9355,7
17/03/2021,12262,4
17/03/2021,10923,10
17/03/2021,11919,3
17/03/2021,9262,15
17/03/2021,6771,13
17/03/2021,9281,2
17/03/2021,12404,1
17/03/2021,6777,7
17/03/2021,7893,3
17/03/2021,8450,1
17/03/2021,12191,10
17/03/2021,11840,1
17/03/2021,11809,5
17/03/2021,11688,3
17/03/2021,9660,12
17/03/2021,9792,15
17/03/2021,9585,6
17/03/2021,12179,4
18/03/2021,10322,4
18/03/2021,10264,1
18/03/2021,8706,14
18/03/2021,12183,4
18/03/2021,8074,9
18/03/2021,11174,1
18/03/2021,7665,2
18/03/2021,12435,6
18/03/2021,6770,1
18/03/2021,6861,1
18/03/2021,10211,6
18/03/2021,9330,1
18/03/2021,11927,1
18/03/2021,10537,1
18/03/2021,10582,1
18/03/2021,6768,16
18/03/2021,11674,1
18/03/2021,9562,10
18/03/2021,9756,4
18/03/2021,11791,5
18/03/2021,12353,3
18/03/2021,6774,2
18/03/2021,11746,8
18/03/2021,9703,6
18/03/2021,6939,6
18/03/2021,12281,2
18/03/2021,11809,1
18/03/2021,9792,5
18/03/2021,12429,1
18/03/2021,8979,23
18/03/2021,11975,9
18/03/2021,8821,8
18/03/2021,10948,3
18/03/2021,7680,4
18/03/2021,11515,5
18/03/2021,12265,3
18/03/2021,11549,2
18/03/2021,10033,12
18/03/2021,8808,1
18/03/2021,12432,3
18/03/2021,9262,2
18/03/2021,10946,11
18/03/2021,8447,1
18/03/2021,6773,10
18/03/2021,6777,9
18/03/2021,11920,1
18/03/2021,8073,3
18/03/2021,10767,4
18/03/2021,9660,4
18/03/2021,12415,6
18/03/2021,11430,6
18/03/2021,10923,6
18/03/2021,12191,3
18/03/2021,12177,2
18/03/2021,6771,14
18/03/2021,10811,1
18/03/2021,11639,10
18/03/2021,7893,1
18/03/2021,10262,3
18/03/2021,12410,8
19/03/2021,11746,2
19/03/2021,10014,12
19/03/2021,7680,1
19/03/2021,9851,7
19/03/2021,11262,9
19/03/2021,8979,2
19/03/2021,12275,2
19/03/2021,12278,12
19/03/2021,11639,11
19/03/2021,11797,10
19/03/2021,10831,27
19/03/2021,10033,23
19/03/2021,12415,1
19/03/2021,10767,1
19/03/2021,10760,28
19/03/2021,12194,7
19/03/2021,10946,2
19/03/2021,6775,11
19/03/2021,6768,6
19/03/2021,12410,1
19/03/2021,12183,14
19/03/2021,9355,1
19/03/2021,11975,1
19/03/2021,10904,1
19/03/2021,12306,4
19/03/2021,12264,7
19/03/2021,9792,7
19/03/2021,12311,1
19/03/2021,10582,1
19/03/2021,9729,9
19/03/2021,12281,5
19/03/2021,10127,1
19/03/2021,9703,4
20/03/2021,10615,22
20/03/2021,8706,9
20/03/2021,10831,1
20/03/2021,12188,14
20/03/2021,6774,2
20/03/2021,10014,7
20/03/2021,10575,17
20/03/2021,12183,3
20/03/2021,11692,10
20/03/2021,12186,6
20/03/2021,9352,6
20/03/2021,10847,12
20/03/2021,9262,23
20/03/2021,10033,2
20/03/2021,11262,2
20/03/2021,11950,20
20/03/2021,11949,13
20/03/2021,11023,16
20/03/2021,12306,2
20/03/2021,9792,10
20/03/2021,10760,7
20/03/2021,9729,4
21/03/2021,6861,1
21/03/2021,10264,3
21/03/2021,6771,15
21/03/2021,6774,4
21/03/2021,10923,7
21/03/2021,7725,5
21/03/2021,12179,4
21/03/2021,11515,1
21/03/2021,9792,2
21/03/2021,11395,9
21/03/2021,10615,4
21/03/2021,11611,11
21/03/2021,8706,2
21/03/2021,12188,4
21/03/2021,6770,2
21/03/2021,12347,1
21/03/2021,9975,5
21/03/2021,9851,5
21/03/2021,7233,2
21/03/2021,9422,8
21/03/2021,9702,5
21/03/2021,12406,4
21/03/2021,11195,2
21/03/2021,10575,4
21/03/2021,7680,8
21/03/2021,10582,3
21/03/2021,9893,3
21/03/2021,10847,1
21/03/2021,11531,3
21/03/2021,11794,8
21/03/2021,6939,13
21/03/2021,12281,3
21/03/2021,12265,11
21/03/2021,11927,2
21/03/2021,12336,2
21/03/2021,9262,3
21/03/2021,12436,6
21/03/2021,11514,5
21/03/2021,6775,17
21/03/2021,9703,14
21/03/2021,11430,8
21/03/2021,11175,16
21/03/2021,10767,1
21/03/2021,9756,4
21/03/2021,6769,3
21/03/2021,11688,4
21/03/2021,12177,4
21/03/2021,12353,7
21/03/2021,8074,2
21/03/2021,10033,35
21/03/2021,11949,1
21/03/2021,6773,15
22/03/2021,6775,8
22/03/2021,12354,8
22/03/2021,8979,14
22/03/2021,10767,1
22/03/2021,11430,4
22/03/2021,9352,1
22/03/2021,10946,5
22/03/2021,12179,3
22/03/2021,11688,1
22/03/2021,10408,11
22/03/2021,12406,4
22/03/2021,9749,1
22/03/2021,11175,3
22/03/2021,6777,7
22/03/2021,10999,5
22/03/2021,11549,7
22/03/2021,6861,9
22/03/2021,6771,10
22/03/2021,11250,2
22/03/2021,7680,2
22/03/2021,11611,4
22/03/2021,9971,8
22/03/2021,11395,2
22/03/2021,10033,3
22/03/2021,8201,1
22/03/2021,9756,5
22/03/2021,6769,1
22/03/2021,9975,3
22/03/2021,12177,3
22/03/2021,9330,3
22/03/2021,9703,4
22/03/2021,11195,9
22/03/2021,11174,7
22/03/2021,10992,7
22/03/2021,7233,1
22/03/2021,12278,8
22/03/2021,12183,6
22/03/2021,12429,1
22/03/2021,6768,4
22/03/2021,10255,20
22/03/2021,9355,8
22/03/2021,12281,3
22/03/2021,12265,2
22/03/2021,11010,10
22/03/2021,12264,6
22/03/2021,11954,6
22/03/2021,11178,10
22/03/2021,10264,3
22/03/2021,12435,5
22/03/2021,9893,3
23/03/2021,9749,2
23/03/2021,12408,5
23/03/2021,11178,3
23/03/2021,12191,12
23/03/2021,12361,8
23/03/2021,11549,1
23/03/2021,10992,3
23/03/2021,6861,12
23/03/2021,10408,2
23/03/2021,9973,8
23/03/2021,10946,1
23/03/2021,9262,15
23/03/2021,11174,1
23/03/2021,9330,2
23/03/2021,9971,2
23/03/2021,12435,2
23/03/2021,8082,4
23/03/2021,11674,3
23/03/2021,12432,4
23/03/2021,12354,3
23/03/2021,11639,14
23/03/2021,10999,10
23/03/2021,6777,16
23/03/2021,8706,14
23/03/2021,8821,12
23/03/2021,6769,6
23/03/2021,10760,20
23/03/2021,10262,19
23/03/2021,10255,2
23/03/2021,11954,1
23/03/2021,12278,2
24/03/2021,10262,3
24/03/2021,12177,4
24/03/2021,12273,3
24/03/2021,11794,2
24/03/2021,9893,8
24/03/2021,10760,6
24/03/2021,9792,8
24/03/2021,9562,18
24/03/2021,10033,47
